Frequency,PLV
6,0.33265745034535665
7,0.3331832870064797
8,0.3342763672448499
9,0.33594029635364775
10,0.3380368283630337
11,0.3402230735327648
12,0.341961862636738
13,0.3425898283962997
14,0.3414010822596516
15,0.33770960267477357
16,0.33088341981746094
17,0.3203821915350821
18,0.30585113085587534
19,0.2872996048411358
20,0.2653178166979875
21,0.24120451317232458
22,0.21686603624109804
23,0.19444093263644688
24,0.17576019954321934
25,0.161866228346636
26,0.15280115664610305
27,0.14774539778681137
28,0.14542769368343886
29,0.14463277946810324
