tau,w_EE,w_EI,w_IE,beta,noise,theta_E,theta_I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04485432058572769,2.053753137588501,8.179677963256836,9.587191581726074,4.211299419403076,0.15265828371047974,8.231314659118652,-0.49894988536834717
0.024570992216467857,0.8386613726615906,8.95956802368164,3.7476212978363037,9.3412504196167,0.08456631004810333,0.7208632230758667,-1.3712971210479736
0.036313217133283615,2.805851697921753,8.575044631958008,6.006954669952393,5.986678600311279,0.18799148499965668,3.3147237300872803,0.6620126962661743
0.03642173856496811,0.6326160430908203,8.576448440551758,6.86773681640625,6.110503673553467,0.20406407117843628,6.8623833656311035,-6.658166408538818
0.056907426565885544,0.14006368815898895,6.368636131286621,7.886848449707031,4.608832836151123,0.07643528282642365,4.99683141708374,0.7203855514526367
0.01614261232316494,5.784592628479004,9.474700927734375,7.330747604370117,3.625237464904785,0.16957803070545197,3.1392533779144287,-7.058650493621826
0.01658759079873562,1.9765267372131348,7.805781841278076,8.708059310913086,8.914440155029297,0.16979466378688812,7.87988805770874,-5.185361862182617
