Frequency,PLV
6,0.3171193317135066
7,0.330449057464916
8,0.35048595588674886
9,0.3670511262089133
10,0.3708416661378598
11,0.35738810271024757
12,0.3290669987878264
13,0.2937721942210669
14,0.2601844555991651
15,0.23251220704053294
16,0.20880578202904948
17,0.1840940020719052
18,0.15543363734908608
19,0.12478103599444496
20,0.09780647055460132
21,0.0798502607643833
22,0.07212662044405603
23,0.0710567865503802
24,0.07115026827935786
25,0.06881495954527724
26,0.0638629245988052
27,0.05815381423482253
28,0.0535540972488529
29,0.051078589251844275
