tau,w_EE,w_EI,w_IE,beta,noise,theta_E,theta_I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016014188528060913,7.517777919769287,6.087207317352295,6.908730983734131,0.7650350332260132,0.05992060899734497,1.3291213512420654,-0.9028921127319336
