Frequency,PLV
6,0.23044630980040154
7,0.26651707921898526
8,0.32710579316927313
9,0.39046974714415816
10,0.4298715336197648
11,0.42579780865594985
12,0.3797421280090362
13,0.3149757447419156
14,0.2600618800672939
15,0.23137242109478576
16,0.22942802839967427
17,0.24428780208935613
18,0.26083892377365364
19,0.2643695091773237
20,0.24714412068536296
21,0.21150478876494347
22,0.16724833595207908
23,0.12593507919802993
24,0.09572131337289917
25,0.07936128513281962
26,0.07514439513477225
27,0.07828956768025211
28,0.08303138157058546
29,0.08577436114011766
