Frequency,PLV
6,0.3308138578995926
7,0.3408362553785717
8,0.3564677966915924
9,0.37066211217004436
10,0.376503845732768
11,0.36968091319144597
12,0.3495759316527692
13,0.31874466972413107
14,0.2814649748736632
15,0.24229221397947562
16,0.20510559703321332
17,0.1726065649581952
18,0.1461230487222525
19,0.12571974631955726
20,0.11060578360197705
21,0.09963312477402374
22,0.09161900765953264
23,0.08545119940244278
24,0.08016549234956094
25,0.0751220993752477
26,0.07017339601721219
27,0.06564796576545232
28,0.06213578506332443
29,0.06020961178786821
