Frequency,PLV
6,0.38256864138934343
7,0.3821009453191461
8,0.3810623988245552
9,0.37926538485549915
10,0.37647119164937576
11,0.37243114959025864
12,0.3669276287499397
13,0.35980804466166794
14,0.35100763904511045
15,0.34056000687784205
16,0.32859702813949365
17,0.31534122385123065
18,0.3010933906581751
19,0.2862171413929137
20,0.27112058916109777
21,0.25623475946347896
22,0.24198886477318426
23,0.22878412628480727
24,0.21696958870978666
25,0.2068243353430397
26,0.19854992439715843
27,0.19227462890810407
28,0.18806781007942605
29,0.18595964195010706
