t,raw
0.0,0.29781684
1.0,0.42911953
2.0,0.39727798
3.0,0.7696057
4.0,0.67483354
5.0,0.78094745
6.0,0.5740739
7.0,0.76208746
8.0,0.81474376
9.0,0.846702
10.0,0.7259944
11.0,0.49046725
12.0,0.5264447
13.0,0.3057848
14.0,0.41357842
15.0,0.62651056
16.0,0.62711394
17.0,0.40799716
18.0,0.42326945
19.0,0.6489358
20.0,0.53588027
21.0,0.71645665
22.0,0.25730067
23.0,0.39863393
24.0,0.59212625
25.0,0.43898472
26.0,0.25507197
27.0,0.23581557
28.0,0.41120574
29.0,0.23743616
30.0,0.161577
31.0,-0.17998789
32.0,-0.027474755
33.0,-0.15186624
34.0,-0.2277544
35.0,-0.45741278
36.0,-0.74627185
37.0,-0.9447637
38.0,-0.83838534
39.0,-0.63905126
40.0,-0.6343891
41.0,-0.7809104
42.0,-0.7872022
43.0,-0.5803781
44.0,-0.8661858
45.0,-0.87222075
46.0,-0.566174
47.0,-0.36932576
48.0,-0.008379099
49.0,0.027523898
50.0,-0.22298776
51.0,-0.35567918
52.0,-0.71005446
53.0,-0.49771518
54.0,-0.30052742
55.0,-0.20147198
56.0,-0.5001308
57.0,-0.69711596
58.0,-0.6899134
59.0,-0.91525865
60.0,-0.39181897
61.0,-0.5601804
62.0,-0.44240633
63.0,-0.5997373
64.0,-0.6921766
65.0,-0.63639116
66.0,-0.42414042
67.0,-0.5936475
68.0,-0.48249826
69.0,-0.5292599
70.0,-0.45437676
71.0,-0.41465616
72.0,-0.40846148
73.0,-0.34909004
74.0,-0.4088023
75.0,-0.6267255
76.0,-0.7908897
77.0,-0.75370324
78.0,-0.8940676
79.0,-0.86192155
80.0,-0.9681538
81.0,-0.94265664
82.0,-0.7735671
83.0,-0.54272443
84.0,-0.098121874
85.0,-0.073057294
86.0,-0.21765473
87.0,-0.029565796
88.0,0.13700053
89.0,0.12522258
90.0,0.003925191
91.0,-0.11395451
92.0,-0.04261024
93.0,0.17251766
94.0,0.10765856
95.0,-0.13790315
96.0,-0.29594314
97.0,-0.07488927
98.0,-0.10243939
99.0,0.24309893
100.0,-0.05812076
101.0,0.3267549
102.0,0.18845211
103.0,-0.043107416
104.0,-0.20435947
105.0,0.086617135
106.0,-0.3220384
107.0,-0.4772318
108.0,-0.31465548
109.0,-0.26743945
110.0,-0.2361281
111.0,-0.20374212
112.0,0.36315
113.0,0.27095774
114.0,0.14047246
115.0,0.18340631
116.0,-0.0323283
117.0,-0.28617167
118.0,-0.19804028
119.0,-0.20743886
120.0,-0.22886017
121.0,-0.29871085
122.0,-0.30431208
123.0,-0.21655126
124.0,-0.028306067
125.0,0.10437225
126.0,0.30784142
127.0,0.3670129
128.0,0.67089695
129.0,0.5211353
130.0,0.22952378
131.0,-0.0745513
132.0,0.21181946
133.0,0.43722174
134.0,0.14944673
135.0,0.18605757
136.0,0.1119735
137.0,0.29575738
138.0,0.35510585
139.0,0.43259493
140.0,0.41273522
141.0,0.27860835
142.0,0.35633644
143.0,0.28563783
144.0,-0.054005325
145.0,0.06173524
146.0,0.10952529
147.0,0.23679116
148.0,0.047130145
149.0,0.5246635
150.0,0.29934084
151.0,0.2865517
152.0,0.08556987
153.0,-0.09724473
154.0,-0.36944994
155.0,-0.14047293
156.0,-0.046369914
157.0,-0.009972965
158.0,0.15182501
159.0,0.16243425
160.0,0.34883946
161.0,0.3529861
162.0,0.5258232
163.0,0.8019206
164.0,0.6880277
165.0,0.79350567
166.0,1.1744027
167.0,1.007825
168.0,0.9519335
169.0,0.99830174
170.0,0.9002884
171.0,0.903996
172.0,1.0101017
173.0,0.905833
174.0,0.604037
