x,y
1,0.07880041315248243
2,0.07822495451335443
3,0.07726166272330948
4,0.0762439327710688
5,0.07557950472537622
6,0.07566953628703454
7,0.07683896016830061
8,0.07929297984547473
9,0.08310487795193205
10,0.088230803790883
11,0.09454105107201638
12,0.10185585025192029
13,0.10997621579740818
14,0.1187049895761354
15,0.12785779311280054
16,0.1372666740176099
17,0.1467803167330325
18,0.15626412776857945
19,0.1656020635825678
20,0.1747005102090211
21,0.18349335689221236
22,0.19194682368463611
23,0.20006255817815427
24,0.20787784910639334
25,0.21546234392177427
26,0.22291127148694756
27,0.2303357677484834
28,0.2378514102121544
29,0.24556641937859458
30,0.25357112033571116
31,0.261930134236532
32,0.27067838650289455
33,0.27982142819915656
34,0.28933987153720386
35,0.29919707429788767
36,0.3093487070548404
37,0.31975260499254354
38,0.33037738603008804
39,0.3412086787185651
40,0.35225235010505096
41,0.3635347176154953
42,0.3751002291852348
43,0.3870073976420225
44,0.3993238381384281
45,0.41212111264355444
46,0.42546982137943223
47,0.43943510938081665
48,0.4540725722262039
49,0.4694244944559477
50,0.48551642145858565
51,0.5023541854045608
52,0.5199215961315691
53,0.5381790094599634
54,0.5570628904632151
55,0.5764863457830753
56,0.5963404875502678
57,0.6164964828902408
58,0.636808258270452
59,0.6571160183048685
60,0.6772508991438168
61,0.6970410898074858
62,0.7163195470077552
63,0.7349330138098644
64,0.7527515410313981
65,0.7696772796065261
66,0.7856511417382319
67,0.8006561285262808
68,0.8147166804923518
69,0.8278941826862263
70,0.8402795151971181
71,0.8519840398535179
72,0.8631304929009429
73,0.8738448988153309
74,0.8842499819724587
75,0.8944598909204158
76,0.904575634022527
77,0.9146806238783463
78,0.9248361370827336
79,0.9350771375171223
80,0.9454095040872845
81,0.9558099743029622
82,0.9662299029645804
83,0.9766032502862629
84,0.986858228529008
85,0.9969310244613767
86,1.0067792655687904
87,1.0163926345029903
88,1.0257983631801668
89,1.0350602189188303
90,1.0442708610273972
91,1.0535388275493738
92,1.062972590658386
93,1.0726647992008118
94,1.08267981006691
95,1.093046861588092
96,1.1037599195070111
97,1.1147836536300142
98,1.1260635905919014
99,1.1375376127736208
100,1.14914586602797
101,1.1608368112461704
102,1.172568396477442
103,1.1843047715626516
104,1.1960102085100885
105,1.207642599678767
106,1.2191489219909668
107,1.2304644185469655
108,1.2415161691900916
109,1.2522305049929394
110,1.2625426807292799
111,1.2724065955327157
112,1.2818022691213258
113,1.2907392342646735
114,1.2992548776486355
115,1.3074078522453605
116,1.3152677554810817
117,1.322903083790595
118,1.3303698515598152
119,1.3377031118816052
120,1.3449129726787974
121,1.3519857229963335
122,1.358889615324029
123,1.3655839524424516
124,1.3720296009180157
125,1.3781989757900956
126,1.3840838539932219
127,1.3896999204333258
128,1.3950875456026641
129,1.4003087982288216
130,1.4054410608041228
131,1.410567875657935
132,1.4157678822254947
133,1.421102972454264
134,1.42660708713665
135,1.4322773212255666
136,1.4380690694209832
137,1.4438966927819683
138,1.4496405477623737
139,1.4551602157007197
140,1.4603125443435263
141,1.4649719048096155
142,1.4690491737485036
143,1.4725056543631982
144,1.4753586430425862
145,1.4776766596224737
146,1.4795643127945914
147,1.4811389935392034
148,1.4825035727339562
149,1.4837205069873467
150,1.484792845841529
151,1.4856564605074536
152,1.4861855782868174
153,1.4862108993035141
154,1.485546857236221
155,1.4840226238858314
156,1.4815107260721727
157,1.4779478084597133
158,1.4733439506520842
159,1.4677795464040833
160,1.4613914258871241
161,1.4543520019547707
162,1.4468462709796417
163,1.43905130764719
164,1.4311215992300563
165,1.4231815905212373
166,1.415324741871662
167,1.4076168240158191
168,1.4001005002047289
169,1.3927986050735108
170,1.3857147225455426
171,1.3788312345613063
172,1.3721063926223542
173,1.3654726708897216
174,1.3588384562790965
175,1.3520941097532229
176,1.3451219782941326
177,1.3378085824957608
178,1.330056435779134
179,1.3217930285194686
180,1.3129753810361984
181,1.3035898980156921
182,1.2936485602072836
183,1.2831833194064426
184,1.272240669251814
185,1.260877775286283
186,1.2491605453902734
187,1.2371630262430353
188,1.2249669181761038
189,1.2126600313026183
190,1.2003331270745798
191,1.1880755289843332
192,1.1759707378114541
193,1.1640936677705414
194,1.1525108208234567
195,1.14128378857506
196,1.1304752170139865
197,1.1201552387895615
198,1.1104058075560128
199,1.1013206238961102
200,1.0929994149402118
201,1.0855369340146472
202,1.079008706319827
203,1.0734567461387465
204,1.0688788171191024
205,1.0652241505995623
206,1.062397020438154
207,1.0602675948872755
208,1.0586875946311576
209,1.0575070296195817
210,1.0565880596237776
211,1.0558129401073
212,1.0550848571401195
213,1.0543227059944578
214,1.053452847275024
215,1.0524019416613162
216,1.0510947339452117
217,1.0494591470626173
218,1.0474386987130497
219,1.0450098012820126
220,1.0421997337508095
221,1.0391005447669115
222,1.035875006384967
223,1.0327526772661755
224,1.0300165076158523
225,1.0279824876710442
226,1.0269760353732282
227,1.0273089110408353
228,1.029259594444719
229,1.0330586973444849
230,1.0388796326051581
231,1.0468338305117686
232,1.056969460955335
233,1.069272811042086
234,1.0836719287001952
235,1.100042570798648
236,1.118216657630676
237,1.1379932499757062
238,1.1591516036726515
239,1.1814653039485115
240,1.2047160539132338
241,1.228705557368099
242,1.2532641625041219
243,1.2782554709494938
244,1.3035768239645549
245,1.329156269108319
246,1.3549471151754982
247,1.3809213912893141
248,1.407063416612707
249,1.433364326964102
250,1.4598179231979398
251,1.486417753829586
252,1.5131550457374936
253,1.540017014192006
254,1.5669852016064891
255,1.5940337317486186
256,1.6211276093242808
257,1.6482213433679536
258,1.6752581770048929
259,1.7021700827571724
260,1.7288785023682522
261,1.7552956619824416
262,1.7813262420291012
263,1.8068692374977284
264,1.8318199643559558
265,1.8560722783183992
266,1.879521110347262
267,1.9020653694092435
268,1.9236111475143178
269,1.944075044334948
270,1.9633873608510637
271,1.9814949086641032
272,1.9983632171451968
273,2.013977948412545
274,2.0283453211172144
275,2.0414913125671763
276,2.0534594118491754
277,2.064306802996141
278,2.074099102033408
279,2.0829041223610343
280,2.090785496924533
281,2.097797205040063
282,2.103980019814064
283,2.109360566246651
284,2.1139531171059813
285,2.117763596491435
286,2.1207946941813955
287,2.1230506860354086
288,2.124540610130114
289,2.1252788746609044
290,2.1252830850560978
291,2.1245697092985667
292,2.1231489434807225
293,2.121020586461369
294,2.1181727258589573
295,2.114584516548459
296,2.110233363780835
297,2.1051056038466127
298,2.099208603757331
299,2.092581409883527
300,2.0853009421618225
301,2.0774813914474883
302,2.0692658649893456
303,2.060811155750976
304,2.052268338498835
305,2.043763217153187
306,2.03538104742492
307,2.027159238786317
308,2.0190900043526545
309,2.011132580606655
310,2.003232291499507
311,1.995342032801573
312,1.9874411980620734
313,1.9795478392320303
314,1.971721750341272
315,1.964058640168236
316,1.9566778942824605
317,1.9497079286221526
318,1.9432733682323786
319,1.9374872025724528
320,1.932449043607608
321,1.928248316006986
322,1.924969398194839
323,1.9226950069617772
324,1.9215047174378554
325,1.9214672364067926
326,1.9226273292847753
327,1.9249903877128127
328,1.9285088346990404
329,1.9330745114013421
330,1.9385199004926323
331,1.944628929340046
332,1.951155809167546
333,1.9578485631042255
334,1.9644730387705205
335,1.970833428774898
336,1.9767864422177603
337,1.982247857685579
338,1.9871917521764475
339,1.9916438487928563
340,1.9956709746571368
341,1.9993686126915327
342,2.0028481710842856
343,2.006225131907329
344,2.0096088583589897
345,2.013094595369401
346,2.0167580344374967
347,2.0206526292789286
348,2.024809578798798
349,2.0292400559605457
350,2.0339389469249625
351,2.0388891845714276
352,2.0440657792441463
353,2.049438853893241
354,2.0549753026794484
355,2.0606390158257852
356,2.066389882289731
357,2.072181975620315
358,2.077961456430904
359,2.0836647926369576
360,2.089217886794419
361,2.09453657384905
362,2.099528695051162
363,2.1040975973178133
364,2.108146541576077
365,2.1115832475608993
366,2.1143237543519673
367,2.1162949666233013
368,2.1174356315065905
369,2.1176959284366044
370,2.117036211801402
371,2.1154256126743123
372,2.112841138890757
373,2.109267647573043
374,2.104698696216546
375,2.099137928318211
376,2.0926004252296577
377,2.0851134221337233
378,2.0767159474567096
379,2.0674572461100977
380,2.0573941884126556
381,2.046588135893507
382,2.0351018445795583
383,2.0229969059004196
384,2.010331997769354
385,1.9971619458392207
386,1.9835373986381863
387,1.9695048878921402
388,1.955107188173446
389,1.9403841311354033
390,1.9253742307509483
391,1.910117494631972
392,1.8946595502133063
393,1.8790567262108118
394,1.8633811344012128
395,1.8477243059497854
396,1.832197770821484
397,1.8169292805388453
398,1.8020541846260465
399,1.7877026404842322
400,1.7739845836462949
401,1.760975350458767
402,1.7487051893363663
403,1.7371554127039204
404,1.7262626430705286
405,1.7159307596882316
406,1.7060482285443763
407,1.6965070494432846
408,1.6872190401224727
409,1.6781258086267568
410,1.6692004123128954
411,1.6604409174499435
412,1.6518582211434252
413,1.6434619482843562
414,1.6352485656323683
415,1.6271949750464025
416,1.6192590345739872
417,1.6113862663289749
418,1.6035201131600616
419,1.5956120818727977
420,1.5876282717072696
421,1.5795500776265952
422,1.5713688666275272
423,1.5630765075892552
424,1.554655119307634
425,1.5460698070794572
426,1.5372673559064034
427,1.5281821003189617
428,1.5187480579655936
429,1.5089145621653168
430,1.4986616042112977
431,1.4880111548142607
432,1.477031779196371
433,1.4658355089049586
434,1.4545676732222552
435,1.4433917651811563
436,1.4324721520958668
437,1.4219575025985614
438,1.4119673410857811
439,1.4025833871173918
440,1.3938465008707341
441,1.3857592669650978
442,1.3782935625653052
443,1.3714018911198211
444,1.3650308460017597
445,1.3591348431577477
446,1.353688271863621
447,1.3486944671575398
448,1.3441903639937678
449,1.3402462687769736
450,1.33696078833424
451,1.3344515230633638
452,1.3328426266290707
453,1.3322507426520964
454,1.3327711226370969
455,1.33446585618443
456,1.337356034426508
457,1.3414192639799896
458,1.3465932442371773
459,1.352785181661696
460,1.3598857822932673
461,1.3677856339375185
462,1.3763911755137368
463,1.3856373344622228
464,1.395494392707235
465,1.4059676888187465
466,1.4170902014944025
467,1.4289095796875522
468,1.4414724146104034
469,1.4548091509286718
470,1.4689228139626391
471,1.4837837093298254
472,1.499330682302409
473,1.5154778235186146
474,1.5321241417128626
475,1.5491630729321828
476,1.5664889436235878
