Frequency,PLV
6,0.3653790233435412
7,0.37163812989851863
8,0.381682496870423
9,0.3911763667123051
10,0.39516514550306764
11,0.3896968870593643
12,0.3731612512888605
13,0.3466189614129671
14,0.31291946485911304
15,0.27520395026246075
16,0.2358222746398863
17,0.1963373794805296
18,0.15836096985817327
19,0.12423328709040918
20,0.09672944433720443
21,0.07792159713508706
22,0.0681219436855528
23,0.06572724020979279
24,0.06800933708522652
25,0.07225102761504273
26,0.07655466237792671
27,0.08000742010700154
28,0.08234426741181158
29,0.08352256113544546
