cost
0.0
8.237819187252232
8.825140378277023
1675.0659592525726
8.693803124076855
6.889640228553787
7.4098793048416125
17.466054970236794
7.881796835222465
7.889190920953164
6.684970982783501
5.916171707920816
5.042805102741666
5.609271906245011
8.175567883829782
7.374422274856591
6.784467321590876
5.7155768560135
7.120433179018563
6.338714042812988
6.608597122236112
5.55872675846824
6.640397529156168
7.727253885253141
10.161016931720372
6.10916686006631
15.980825080726696
8.190278883662087
383.55412879788156
387.67709802416294
5.92847010638771
7.277086341729227
9.091952407420504
9.531971206860103
5.891492122493565
6.657345283023982
6.220617078124217
5.523767948276903
7.258688518111536
6.8060905988414335
6.668549362184447
6.013651591819034
6.353240277335228
6.525239277050899
8.423804661234888
106.89424794333857
6.849341476335566
5.588008608230966
38.06397367316527
8.87433858552503
5.192227600338844
19.401826817870152
13.178182688032132
100.53082193862788
7.13412227120296
7.435119092801242
13.134144568782528
7.356033916106039
6.468814761723582
45.35067282631204
57.27063284605811
6.240943390918682
5.538808690606786
7.043985537340944
5.836257811498363
5.888924073173327
42.4064399761913
8.168410450285446
47.59039312339529
6.475191181365482
8.747842706539213
9.66966506212442
8.169038155590583
8.385886352001013
5.8669567765491415
56.5961916136948
7.018122849352891
6.660753024567288
3978.5676378528674
3281.3797299334674
6.051082014785065
6.837380335390942
13.639783807543875
11.2382343073735
16.590863982469678
4.069564770601935
6.615965736913104
9.749993361245602
7.147464738546527
6.095993490359601
8.010936397006002
6.242887019683307
6.381783534050639
6.657835656841369
35.888444497591124
6.1691904086449565
5.7179229252176205
6.5046941455485525
7.145941973298401
18.275671350733003
6.1111375763342775
13.553684253756362
13.30443735570046
5.224284662633601
6.074612761780011
6.996519039198641
6.079949256688779
8.343177292095927
12.317662401650825
15.269480472591454
17.29345334332867
5.80296630387858
7.067723533947969
6.646198592852583
13.071616999968969
20.22719107442658
6.36978787632173
5.5595723793911285
7.2612002564764815
7.491863746108269
30.14852464525847
16.468586499892762
6.743020302549313
6.397552523502307
10.873501197786837
5.06795846058976
6.193013275001865
6.437908840762816
6.930737864976425
6.259120145333551
7.606529081104156
7.030984525434647
6.872686064561925
5.525970451401845
7.198468305154735
6.3464820187582935
6.689658721996201
6.549037417333963
7.1048476500189315
8.410560303784033
6.398494628240362
7.990841390588833
5.942104951347876
6.90329083622522
6.67926392907788
6.090459006223822
66.70015759999109
12.453356772469299
8.718468063320051
7.661918020170965
7.29157654383892
7.089542718577871
125.285915094896
8.326895127392344
9.419157107917442
6.643314283475778
7.335408435978537
5.924435047263116
7.518749978265798
8.094851564208279
101.77307621857128
10.032883731706779
5.64206181304852
6.499691691168587
6.374485370902272
7.177460945404686
7.006980907210471
15.602120788774231
6.484492041005728
7.808187966599343
6.608571922604391
6.492443385860056
5.794174139755541
8.12838061575903
7.632277433591833
551.2105843048316
6.147092595041405
6.414668912886794
8.335531842322508
132.27749658127783
6.279651643560362
14.166887381892721
7.5471524449599965
724.3816772816417
9.309621446841243
7.119219235369026
4.185388098028135
6.131960115946935
8.192168319485681
6.951669965093471
13.465282835971111
14.145909300176093
6.80554420749816
6.980663734016764
6.623511076699142
6.4163601479020285
6.0485383570098055
9.402538911320061
7.363944588975048
6.446868858002976
9.78361388714543
5.491115877103297
6.370282445756638
5.75166456050102
7.023269461975801
7.288273215438229
6.566582431472014
14.64043583140828
8.039534263826258
7.362536095468309
8.10317335700672
6.438644088501586
6.72296487363859
6.942687031723969
7.582378527385637
9.379520467069398
6.687934582911309
7.468463367787485
21.808938608704185
7.382859049632557
7.228228450709196
2707.35454978828
6.985489347627757
10.236101213185133
5.404997711977133
5.7921195011225635
16.29605762063546
6.687942659129469
7.825334110902301
14.29354482768468
6.8781932956778045
7.1091643596950505
6.763381539024939
6.786735512392401
33.21841314867143
7.268273162105401
7.544029176456082
7.394294952570246
7.771969797933304
5.985174389993859
6.3667540451851945
5.870861342613647
7.002813594433023
5.922291983003257
9.200124880300955
7.127636029415417
6.639332824116972
16.255284564165905
10.476258473606709
6.510029447232743
7.872888949279032
5.610115864599033
6.359188071968861
9.657285963814722
7.077503851740747
7.420414205758226
7.446043336424874
7.378079804225758
6.1139919698511
7.155266450560965
35.89423488069437
6.688684872923924
7.443547671513571
10.15571241306126
7.578784979949443
5.7010671695272865
60.77045052060663
7.650025763472318
6.317396058073673
7.347183994223854
7.1447183232706255
6.418873896932469
6.103763331554404
7.085442386844596
7.107251784101205
6.368739645277207
8.370472206600782
6.428612009233532
