Frequency,PLV
6,0.1969341787387257
7,0.22796037366472
8,0.2771304051046113
9,0.3260022889478912
10,0.3593612891757303
11,0.37041217723493897
12,0.3618831348676195
13,0.3438797515092622
14,0.3282467923643235
15,0.3215527873207789
16,0.32197815316879747
17,0.322472825849647
18,0.3167973263819388
19,0.30338869905232035
20,0.28426901217829903
21,0.2605948884957816
22,0.23059445438543147
23,0.19333434925747087
24,0.15360712843502608
25,0.12091526520366197
26,0.10286114257989037
27,0.09968019405966337
28,0.10479660741661069
29,0.10993507759224352
