t,raw
0.0,0.28908026
1.0,0.29013723
2.0,0.47188938
3.0,0.30968183
4.0,0.7565148
5.0,0.79008406
6.0,0.78839195
7.0,0.7476727
8.0,0.48994768
9.0,0.6895299
10.0,0.77156067
11.0,0.6323261
12.0,0.42167607
13.0,0.07018298
14.0,-0.04582193
15.0,0.013894088
16.0,0.013714123
17.0,0.015583267
18.0,0.14137264
19.0,-0.050303597
20.0,0.07255668
21.0,0.07098519
22.0,-0.045413975
23.0,-0.010017621
24.0,0.33574516
25.0,0.40529624
26.0,0.4567558
27.0,0.5036861
28.0,0.5533588
29.0,0.7437393
30.0,0.92375535
31.0,0.9281879
32.0,0.71252304
33.0,0.6131345
34.0,0.18625902
35.0,0.5021876
36.0,0.57042503
37.0,0.2976272
38.0,0.25445703
39.0,0.3314852
40.0,0.21177079
41.0,0.30816013
42.0,0.39391196
43.0,0.47057265
44.0,0.672124
45.0,0.5308548
46.0,0.78093046
47.0,0.9151416
48.0,1.2143809
49.0,1.2851052
50.0,1.3552003
51.0,1.1906201
52.0,0.94755876
53.0,1.0708632
54.0,0.91235197
55.0,0.85952777
56.0,0.999069
57.0,0.92097855
58.0,0.9658899
59.0,1.0668203
60.0,0.9442102
61.0,1.0623243
62.0,1.582436
63.0,1.5882866
64.0,1.7539062
65.0,1.8123066
66.0,1.4934494
67.0,1.6896622
68.0,1.8540118
69.0,1.6992344
70.0,1.8282348
71.0,1.8109658
72.0,1.9965589
73.0,2.060927
74.0,2.0421476
75.0,2.015923
76.0,1.6869245
77.0,1.7549819
78.0,1.5546887
79.0,1.2299079
80.0,1.0681281
81.0,0.94305176
82.0,0.6123324
83.0,-0.006806571
84.0,-0.11495636
85.0,-0.6443821
86.0,-1.0361123
87.0,-1.5233396
88.0,-1.7298939
89.0,-1.5576015
90.0,-1.6464198
91.0,-2.0825765
92.0,-2.0554826
93.0,-1.8966614
94.0,-1.9253528
95.0,-1.6333256
96.0,-1.786251
97.0,-1.5429778
98.0,-1.5887892
99.0,-1.2937078
100.0,-1.5246189
101.0,-1.7176898
102.0,-1.5530306
103.0,-1.6336039
104.0,-1.1088898
105.0,-0.6004985
106.0,-0.73973525
107.0,-0.9589198
108.0,-0.8280705
109.0,-0.5748095
110.0,-0.5496285
111.0,-0.7147684
112.0,-0.5723371
113.0,-0.38519034
114.0,-0.22871959
115.0,0.09937131
116.0,0.021796335
117.0,-0.1384245
118.0,0.09931872
119.0,0.04240465
120.0,-0.09499194
121.0,-0.10203444
122.0,-0.1108811
123.0,-0.15801412
124.0,-0.31635875
125.0,-0.4204754
126.0,-0.48572943
127.0,-0.50843024
128.0,-0.5395574
129.0,-0.53193563
130.0,0.016694391
131.0,-0.44269243
132.0,-0.46498442
133.0,-0.18520817
134.0,0.23831709
135.0,0.2609949
136.0,0.3197905
137.0,0.49879503
138.0,0.59419537
139.0,0.7685224
140.0,0.7964766
141.0,1.1580398
142.0,1.0030788
143.0,0.9165993
144.0,1.1240797
145.0,1.2621664
146.0,1.4879966
147.0,1.5733517
148.0,1.6846595
149.0,1.8718888
150.0,1.6329162
151.0,1.7364734
152.0,1.7722772
153.0,2.0409026
154.0,2.2105327
155.0,2.069433
156.0,2.0914223
157.0,2.0329952
158.0,2.1698103
159.0,2.1567345
160.0,2.4669957
161.0,2.0603368
162.0,1.9804431
163.0,1.935826
164.0,2.1873853
165.0,2.0306761
166.0,1.9653088
167.0,2.3581283
168.0,2.1708627
169.0,1.793748
170.0,1.4294775
171.0,1.2051941
172.0,1.0175089
173.0,0.3991903
174.0,0.5646645
175.0,-0.09900481
176.0,-0.8715584
177.0,-1.4644426
178.0,-1.9284686
179.0,-2.2482147
180.0,-2.4637103
181.0,-1.9250325
182.0,-2.0512557
183.0,-1.5608681
184.0,-1.4873955
185.0,-1.0987461
186.0,-1.2947866
187.0,-1.3761828
188.0,-1.2296305
189.0,-0.82592934
190.0,-0.75457036
191.0,-0.85235894
192.0,-0.78529173
193.0,-1.1248773
194.0,-1.5181532
195.0,-1.3858887
196.0,-1.0991299
197.0,-1.1992676
198.0,-0.6848875
199.0,-0.45123893
200.0,-0.22253717
201.0,-0.16130178
202.0,0.027849788
203.0,0.13242859
204.0,0.24119113
205.0,0.37440813
206.0,0.21692379
207.0,0.53956795
208.0,1.0094935
209.0,1.0374944
210.0,1.131813
211.0,1.5291687
212.0,1.6410958
213.0,1.4295088
214.0,1.9632723
215.0,2.175071
216.0,2.1140873
217.0,2.2260551
218.0,2.122319
219.0,2.3344798
220.0,2.0901256
221.0,2.1446834
222.0,2.623499
223.0,2.832725
224.0,2.7762883
225.0,3.269579
226.0,3.3854382
227.0,3.1995196
228.0,3.389007
229.0,3.55657
230.0,3.3904958
231.0,2.98849
232.0,2.562956
233.0,2.0234492
234.0,0.86314285
235.0,-0.08040067
236.0,-1.112217
237.0,-1.9817631
238.0,-2.612842
239.0,-3.0108213
240.0,-2.8839135
241.0,-2.8536854
242.0,-2.5982792
243.0,-2.6116235
244.0,-2.36137
245.0,-2.083982
246.0,-1.969173
247.0,-1.8324969
248.0,-1.423838
249.0,-1.2993522
250.0,-1.1756641
251.0,-1.0819339
252.0,-1.3642726
253.0,-1.2179967
254.0,-1.4402983
255.0,-1.5207449
256.0,-1.6144463
257.0,-1.5735064
258.0,-1.5378152
259.0,-1.5419874
260.0,-1.3676808
261.0,-1.3143654
262.0,-1.2867337
263.0,-0.9858193
264.0,-0.9192806
265.0,-1.1373979
266.0,-1.2260942
267.0,-1.0669367
268.0,-0.63682884
269.0,-0.74420404
270.0,-0.7071614
271.0,-0.6526823
272.0,-0.97003305
273.0,-0.72039044
274.0,-0.57692724
275.0,-0.94223547
276.0,-0.82348704
277.0,-0.6569387
278.0,-0.88885
279.0,-0.44952336
280.0,-0.4406256
281.0,-0.5678612
282.0,-1.1142265
283.0,-0.79370236
284.0,-0.52792543
285.0,-0.273817
286.0,-0.2322154
287.0,-0.16613948
288.0,-0.17458697
289.0,-0.13410093
290.0,-0.3885213
291.0,-0.30701923
292.0,-0.13475657
293.0,-0.12034967
294.0,0.088101745
295.0,0.47781786
296.0,0.5988457
297.0,0.5341165
298.0,0.6924977
299.0,0.7646573
300.0,0.5012094
301.0,0.5911041
302.0,0.47313026
303.0,0.44211948
304.0,0.29059663
305.0,0.67026144
306.0,0.7487866
307.0,0.8009976
308.0,0.9484403
309.0,0.92321056
310.0,0.2808662
311.0,0.078226596
312.0,0.13770904
313.0,0.31289786
314.0,0.28791836
315.0,0.057248965
316.0,-0.20795248
317.0,-0.33230314
318.0,-0.20690058
319.0,0.07629232
320.0,-0.28451943
321.0,-0.15107732
322.0,-0.20714201
323.0,-0.27333114
324.0,-0.3019162
325.0,-0.024733637
326.0,0.33866978
327.0,0.119805835
328.0,-0.33428398
329.0,0.05750675
330.0,0.28588107
331.0,0.13153352
332.0,-0.061148264
333.0,0.10396397
334.0,-0.1615191
335.0,-0.19489667
336.0,-0.40728658
337.0,-0.5958511
338.0,-0.27890265
339.0,-0.44480783
340.0,-0.57861316
341.0,-0.61880577
342.0,-0.665642
343.0,-0.010128095
344.0,0.0084343245
345.0,0.13654509
346.0,0.087145224
347.0,0.04832286
348.0,-0.38989744
349.0,-0.622965
350.0,-1.0985048
351.0,-1.1974019
352.0,-1.1565168
353.0,-1.1411539
354.0,-1.018144
355.0,-0.9763098
356.0,-0.932283
357.0,-0.54145056
358.0,-0.24749847
359.0,-0.16222465
360.0,-0.14044544
361.0,0.016249271
362.0,0.21989411
363.0,0.13351469
364.0,0.37221757
365.0,0.17476586
366.0,0.25918698
367.0,0.20307256
368.0,0.23006941
369.0,-0.007707204
370.0,0.09918101
371.0,-0.032362632
372.0,-0.027724888
373.0,0.029035896
374.0,0.16077304
375.0,0.5222418
376.0,0.45690757
377.0,0.2756506
378.0,0.27913353
379.0,0.7343356
380.0,0.5625858
381.0,0.730224
382.0,0.8543124
383.0,0.4125671
384.0,0.19083047
385.0,0.0126947025
386.0,0.090718195
